encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,latency_mean_encoder,latency_std_encoder
768.0,12.0,1493.3333333333333,7.333333333333333,2.6260308390299474,0.4732150958416298
540.0,8.0,2304.0,8.25,2.271671516927084,0.4234800328859986
600.0,12.0,2133.333333333333,7.166666666666667,2.336168648274739,0.4601594082800426
600.0,8.0,1216.0,6.0,2.162209444173177,0.4221326605207096
540.0,10.0,1536.0,6.6,2.3014421956380207,0.4321709547507429
600.0,8.0,1280.0,8.5,1.994667024739583,0.4751157008815027
768.0,10.0,1536.0,6.6,2.2755868408203126,0.431719771933797
480.0,6.0,1877.3333333333333,7.333333333333333,2.060405135091146,0.4221463983570418
480.0,12.0,1749.3333333333333,7.5,2.241215022786458,0.4188183987009133
540.0,10.0,1894.4,8.6,2.214085078938802,0.4441762782900431
360.0,10.0,1433.6,7.0,2.146737475585937,0.4231670343117026
540.0,12.0,1109.3333333333333,7.166666666666667,2.2547815388997394,0.4289755920251704
480.0,6.0,1962.6666666666667,7.333333333333333,1.9839549479166665,0.4665297503888836
360.0,8.0,1280.0,6.25,2.0316503865559894,0.4334393674706506
768.0,10.0,1126.4,4.8,2.284171700032552,0.4714283388816365
768.0,6.0,1706.6666666666667,6.666666666666667,2.189366389973958,0.4457263955558946
768.0,6.0,1706.6666666666667,4.666666666666667,2.2829314778645835,0.4409771342543495
480.0,12.0,1962.6666666666667,7.833333333333333,2.275164286295573,0.4663515436470153
600.0,6.0,1792.0,5.0,2.026105419921875,0.4277381904294686
480.0,10.0,1996.8,7.6,2.1788202840169277,0.4276327362962212
360.0,6.0,1706.6666666666667,8.333333333333334,2.0277888305664065,0.4510521584660825
540.0,6.0,1962.6666666666667,9.333333333333334,2.1421733235677087,0.4333877608006837
480.0,6.0,2133.333333333333,6.0,2.1271808349609374,0.429348592940725
768.0,10.0,1177.6,7.2,2.4319929768880204,0.451829631812347
540.0,8.0,1344.0,7.25,2.223826411946614,0.4156198647283212
540.0,10.0,1228.8,5.6,2.2187654256184897,0.4320078991728221
480.0,10.0,1792.0,7.6,2.2370696289062497,0.4206530084329243
600.0,10.0,1484.8,6.0,2.4194667805989587,0.4504057974870095
480.0,6.0,1536.0,7.333333333333333,2.049594999186198,0.4362832869445203
768.0,6.0,1792.0,5.666666666666667,2.204646830240885,0.4089389910411956
360.0,6.0,1194.6666666666667,5.666666666666667,1.9031070190429689,0.4471770905627089
480.0,6.0,1365.3333333333333,10.666666666666666,1.964594767252604,0.4244219042036184
768.0,12.0,1834.6666666666667,5.166666666666667,2.875667106119792,0.4368135097618016
360.0,12.0,1450.6666666666667,6.5,2.111663203938802,0.4599481200979331
540.0,10.0,1689.6,7.6,2.2486389322916667,0.458436068112052
600.0,12.0,1920.0,6.0,2.4876972208658854,0.4272178305857626
600.0,6.0,1792.0,9.666666666666666,2.234316357421875,0.4563195831644647
540.0,8.0,1408.0,6.5,2.10691865234375,0.4371468656392961
540.0,8.0,1216.0,5.0,2.1843855305989583,0.4161980660882091
768.0,8.0,1216.0,8.0,2.217719140625,0.4203749505683326
540.0,8.0,1792.0,7.25,2.1879369669596347,0.4201666868147985
768.0,8.0,1792.0,7.75,2.333712748209636,0.4192788974388295
600.0,12.0,1749.3333333333333,6.666666666666667,2.332486844889323,0.4360300741973832
600.0,10.0,1587.2,7.2,2.2159369506835933,0.4305644372364499
480.0,8.0,1600.0,8.0,2.1226743408203124,0.4240233712028985
360.0,10.0,1792.0,7.2,2.0684734822591144,0.442804351967142
360.0,6.0,1536.0,6.333333333333333,1.959390201822917,0.4351494997894636
360.0,8.0,1472.0,7.0,2.052796484375,0.4421563863046232
360.0,8.0,2240.0,7.0,2.189292626953125,0.4791951484813924
540.0,10.0,2048.0,4.0,2.4189152221679686,0.4524360029233279
480.0,6.0,1536.0,10.0,2.082809016927084,0.4591888307595891
768.0,12.0,1322.6666666666667,6.666666666666667,2.3315600667317704,0.4346058205403668
768.0,10.0,1996.8,4.2,2.5272935506184897,0.4192848569023256
540.0,10.0,2048.0,7.2,2.32116816813151,0.4405833457787952
360.0,8.0,1856.0,6.25,2.1408390869140628,0.4207184747784907
768.0,8.0,1472.0,6.5,2.2290895833333337,0.4232129488586112
360.0,6.0,1536.0,8.333333333333334,1.7783079467773435,0.4274394318257338
360.0,8.0,1280.0,4.5,2.099060856119792,0.4341234839869058
480.0,10.0,1996.8,8.4,2.256539420572917,0.4219482547691081
600.0,12.0,1493.3333333333333,6.5,2.289729170735677,0.4711442888504915
480.0,6.0,1365.3333333333333,7.666666666666667,1.9981942179361976,0.4227849759830128
600.0,12.0,1536.0,6.333333333333333,2.2847734537760416,0.448403320233959
540.0,8.0,1856.0,6.0,2.268519706217448,0.4425790214840369
600.0,8.0,1280.0,7.0,2.166903275553385,0.4336156906454258
480.0,6.0,682.6666666666666,6.333333333333333,1.978507454427084,0.4192410339620709
480.0,6.0,1621.3333333333333,5.0,2.076053198242187,0.4213666325474506
768.0,6.0,1706.6666666666667,7.666666666666667,2.2857486083984377,0.4470860466202824
540.0,6.0,1109.3333333333333,8.0,2.1430884806315107,0.4337442916912787
768.0,12.0,1536.0,5.666666666666667,2.5386874674479167,0.4500007512023702
540.0,6.0,1365.3333333333333,6.666666666666667,2.1620602783203124,0.4208018139385246
480.0,8.0,1536.0,6.75,2.1606481282552084,0.4224649141019491
600.0,6.0,1450.6666666666667,7.666666666666667,2.0778177693684894,0.4284706864182648
768.0,12.0,2218.6666666666665,6.166666666666667,2.804373095703125,0.4875734702347876
360.0,8.0,1792.0,8.0,2.0356912434895835,0.478089171955434
480.0,12.0,1322.6666666666667,6.5,2.232712654622396,0.4523776034905509
540.0,8.0,1984.0,6.0,2.153515653483073,0.4225854802911054
360.0,12.0,1237.3333333333333,8.0,2.074661381022136,0.4262242825343806
768.0,6.0,2304.0,6.333333333333333,2.128719637044271,0.4311521933357987
768.0,10.0,1484.8,7.0,2.413950154622396,0.4329920624870285
540.0,12.0,1749.3333333333333,6.0,2.458138134765625,0.4593818898555163
360.0,6.0,1962.6666666666667,7.0,2.0504343872070314,0.4219599234590425
360.0,8.0,1216.0,8.5,2.177567045084636,0.4681947992068956
360.0,12.0,1621.3333333333333,6.0,2.2623401936848966,0.4341249376419648
480.0,8.0,1792.0,8.0,2.2269924031575523,0.4266214394112944
480.0,6.0,1706.6666666666667,8.0,2.1583298502604165,0.4346561451308514
480.0,12.0,2176.0,8.0,2.167626472981771,0.4357405597015016
540.0,8.0,2112.0,6.25,2.2016378946940107,0.4381433429222042
768.0,8.0,1536.0,7.5,2.3113527669270835,0.4432443061900569
480.0,10.0,1484.8,6.2,2.1554411132812503,0.429735028417329
540.0,12.0,2133.333333333333,7.333333333333333,2.2248869995117184,0.4286902468505554
360.0,6.0,2048.0,8.0,2.0932896728515624,0.4268843197862697
540.0,12.0,1408.0,6.5,2.422868884277344,0.4412464756736067
480.0,12.0,2005.3333333333333,7.0,2.267191902669271,0.4175412244553549
360.0,10.0,1894.4,8.0,2.1747192830403645,0.4147665261119329
600.0,8.0,1600.0,6.25,2.140257283528646,0.432026490403251
360.0,12.0,2090.6666666666665,8.5,2.2588765055338547,0.4223599314835212
600.0,8.0,960.0,7.0,2.010787845865885,0.4335643153682665
768.0,8.0,2112.0,6.0,2.290085774739583,0.444969845417171
480.0,8.0,1920.0,6.25,2.150379374186198,0.4282990762946752
540.0,12.0,1408.0,8.166666666666666,2.194937540690104,0.4708048463199459
768.0,6.0,1792.0,5.333333333333333,2.1296119588216147,0.447672218075386
768.0,12.0,1536.0,9.0,2.4830362182617183,0.4354055998200313
540.0,6.0,853.3333333333334,7.333333333333333,2.1156383504231773,0.4057540664104289
540.0,8.0,1920.0,4.75,2.1914013346354166,0.4203686859359483
768.0,10.0,2150.4,6.8,2.494589571126302,0.5180389754440741
360.0,10.0,1996.8,5.0,2.04699540608724,0.4314233310053138
600.0,10.0,2099.2,7.0,2.2158898885091145,0.4305813508666954
768.0,10.0,1536.0,7.4,2.6692029866536457,0.4129613977835311
480.0,8.0,1600.0,5.25,2.2334239339192705,0.4573552250395187
600.0,10.0,1638.4,6.4,2.322074267578125,0.442802066692278
360.0,6.0,1877.3333333333333,3.6666666666666665,2.1123140096028648,0.4728356494075931
600.0,8.0,1920.0,8.5,2.191980814615886,0.4282440194700602
360.0,12.0,2090.6666666666665,5.833333333333333,2.220671423339844,0.4395838700182866
360.0,6.0,1365.3333333333333,5.666666666666667,2.062049694824218,0.4851863734772892
540.0,8.0,1792.0,5.75,2.147918143717448,0.4377228730034829
480.0,6.0,1877.3333333333333,8.0,2.026077941894532,0.4489799085068036
540.0,10.0,1945.6,5.4,2.2752813354492187,0.4589638406057089
768.0,12.0,1408.0,8.166666666666666,2.4547573852539064,0.4716240653919709
768.0,12.0,1152.0,6.333333333333333,2.6723002278645835,0.4642212425954433
360.0,10.0,1689.6,5.8,2.258628535970052,0.43565404758087
600.0,6.0,1962.6666666666667,5.666666666666667,2.0475060302734374,0.4683520965217174
360.0,10.0,1894.4,8.2,2.178923864746094,0.4763852049066623
480.0,8.0,1728.0,6.5,2.316537133789063,0.4287216886189328
480.0,10.0,1792.0,5.8,2.149560864257813,0.4666064008963391
540.0,6.0,2389.333333333333,6.333333333333333,2.278281884765625,0.4271536503125271
540.0,12.0,1749.3333333333333,7.333333333333333,2.3425612589518234,0.4533254794778045
600.0,6.0,1706.6666666666667,4.666666666666667,1.990074845377604,0.4271561790580969
600.0,10.0,1484.8,8.0,2.2753878458658847,0.4941309824450517
480.0,10.0,1382.4,7.0,2.2036865681966145,0.4429938550799233
360.0,8.0,1216.0,6.5,2.0412786132812504,0.4228041031935833
768.0,12.0,1450.6666666666667,6.833333333333333,2.401774576822917,0.4920018331750314
540.0,10.0,1484.8,8.4,2.1647098307291666,0.44472123944196
540.0,10.0,1689.6,6.2,2.244873722330729,0.4438509114968443
600.0,12.0,938.6666666666666,5.833333333333333,2.3199210042317717,0.431226082252828
768.0,6.0,853.3333333333334,3.333333333333333,2.108015600585938,0.4634005158449392
600.0,12.0,2176.0,6.5,2.523365161132813,0.5052495916985595
540.0,12.0,2005.3333333333333,5.5,2.4684094807942705,0.4396452389495457
768.0,6.0,1450.6666666666667,6.0,2.1367198445638023,0.418093779289679
768.0,10.0,2099.2,4.8,2.449474304199219,0.4983010604558654
480.0,8.0,1728.0,7.0,2.143827278645833,0.4315371532573847
600.0,6.0,1962.6666666666667,6.666666666666667,2.192372623697916,0.4201988621493065
480.0,10.0,2355.2,6.4,2.222036108398437,0.425855641174766
480.0,6.0,2218.6666666666665,7.333333333333333,2.0940191040039062,0.4294118442293908
600.0,6.0,1365.3333333333333,6.666666666666667,2.104652673339844,0.438793103711102
540.0,8.0,1728.0,4.25,2.2813090576171877,0.4167267986441678
600.0,6.0,1962.6666666666667,7.666666666666667,2.256296012369792,0.4181286335738126
360.0,8.0,1536.0,6.75,2.1184524047851565,0.437547352011257
360.0,10.0,1433.6,6.0,2.093967822265625,0.4320948618324277
360.0,8.0,2432.0,5.5,2.1241387329101564,0.4296362219488528
540.0,6.0,2218.6666666666665,9.0,2.119248917643229,0.4303793825138363
768.0,12.0,1962.6666666666667,6.333333333333333,2.587516813151041,0.4984038438124248
540.0,12.0,1536.0,6.666666666666667,2.2411236287434897,0.4499638056657419
540.0,12.0,1962.6666666666667,5.5,2.3311265218098964,0.4415518375984961
480.0,6.0,1450.6666666666667,6.333333333333333,2.090940677897136,0.4374397808647607
360.0,10.0,1075.2,6.4,2.0949665974934897,0.4277233423161279
480.0,10.0,1228.8,5.8,2.173448417154948,0.4230297786964017
600.0,6.0,1706.6666666666667,6.0,2.142387634277344,0.4045634274963933
768.0,10.0,1587.2,7.2,2.391190364583333,0.431754353189437
600.0,8.0,2176.0,5.25,2.274372709147136,0.441810650941979
480.0,8.0,2560.0,6.5,2.134964680989583,0.4297257497791977
600.0,10.0,1740.8,8.4,2.243311735026042,0.4624454944072196
600.0,6.0,1621.3333333333333,3.6666666666666665,2.1182362141927085,0.4300924548112941
768.0,10.0,1638.4,7.6,2.348968025716146,0.4385756813886352
360.0,10.0,1587.2,5.6,2.1920946818033853,0.4251469783206762
360.0,8.0,1984.0,8.0,2.106602233886719,0.4305350655278097
360.0,6.0,1365.3333333333333,10.0,1.977513387044271,0.4156403114781534
480.0,12.0,1792.0,6.666666666666667,2.217308329264323,0.4597467280574314
480.0,8.0,1408.0,7.5,2.079975154622396,0.4303328955249434
600.0,12.0,1749.3333333333333,7.5,2.2365791585286456,0.4399119151430994
768.0,10.0,1638.4,6.2,2.265459533691406,0.4557850805650094
600.0,10.0,1382.4,7.8,2.258276786295573,0.4270168715457826
540.0,6.0,2218.6666666666665,7.333333333333333,2.1428668660481773,0.433168508296932
540.0,12.0,1493.3333333333333,5.666666666666667,2.406558430989583,0.4529565609516373
480.0,10.0,1433.6,7.0,2.142946411132812,0.4467509820882264
360.0,10.0,1740.8,8.0,2.212737182617188,0.4592987767947467
480.0,12.0,1792.0,6.833333333333333,2.280781262207032,0.4605956177830516
768.0,8.0,1984.0,6.5,2.327783748372396,0.4605809967754952
600.0,12.0,1664.0,5.333333333333333,2.397663814290364,0.4837755637795723
360.0,6.0,1877.3333333333333,7.0,1.75838964436849,0.3974356488422421
480.0,10.0,1638.4,7.6,2.2762485636393226,0.4670160669928275
480.0,10.0,1433.6,8.0,2.271751302083333,0.4230881867111345
768.0,6.0,1536.0,7.333333333333333,2.1674681884765623,0.4300134255887009
600.0,12.0,1536.0,8.666666666666666,2.2940492675781248,0.4691965286276572
540.0,10.0,2201.6,6.8,2.2027453450520835,0.4491180164199854
480.0,6.0,1194.6666666666667,6.666666666666667,2.0283886678059897,0.4326833043074984
540.0,12.0,1749.3333333333333,6.666666666666667,2.329561698404947,0.4382410401704212
768.0,10.0,1894.4,5.8,2.589833528645833,0.4577737821844851
360.0,8.0,1792.0,6.0,2.0695043579101564,0.4988368984155167
768.0,6.0,1365.3333333333333,8.0,2.1993337931315105,0.4495902704997886
480.0,12.0,1322.6666666666667,7.0,2.2138982991536458,0.4198820206841043
600.0,6.0,1280.0,3.6666666666666665,2.081819816080729,0.4199839651966965
600.0,8.0,1216.0,7.0,2.12969033610026,0.4333539342014911
480.0,8.0,1664.0,5.75,2.1888752319335936,0.4527088416924115
600.0,8.0,1728.0,7.0,2.2878744832356768,0.4676532299311881
600.0,8.0,1024.0,6.75,2.236320699055989,0.4252526336511408
360.0,6.0,1024.0,8.0,1.9104303792317707,0.4331234020738168
540.0,12.0,1536.0,6.5,2.361669038899739,0.4702197248001779
768.0,6.0,1962.6666666666667,5.666666666666667,2.157011494954427,0.4455998896913588
360.0,6.0,1536.0,7.333333333333333,1.9576750284830728,0.4585555067414898
480.0,6.0,1450.6666666666667,5.333333333333333,2.0370747355143237,0.4454643684867753
600.0,10.0,1945.6,6.8,2.283243074544271,0.4638762203129508
540.0,8.0,1728.0,5.25,2.1648675537109368,0.4086767765947695
540.0,8.0,1344.0,8.5,2.081828548177083,0.4498849555537837
600.0,6.0,1450.6666666666667,6.333333333333333,2.1134835815429684,0.4381268145942191
540.0,10.0,1280.0,5.4,2.169901546223959,0.445253745557508
360.0,8.0,1024.0,5.75,1.961713130696615,0.4399939160515803
600.0,8.0,2112.0,5.5,2.2680202555338544,0.4784276056323394
600.0,12.0,1749.3333333333333,7.0,2.3445715698242187,0.4725013710823605
600.0,10.0,1843.2,7.4,2.3443532063802084,0.4278638286311613
480.0,12.0,1749.3333333333333,8.166666666666666,2.221776953125,0.459770725505297
480.0,10.0,1536.0,7.6,2.1065590698242187,0.4311010157871597
540.0,6.0,1450.6666666666667,4.333333333333333,2.106076574707031,0.4205732409047413
768.0,12.0,1621.3333333333333,6.833333333333333,2.6365872314453127,0.505606935983354
768.0,10.0,1587.2,5.8,2.374409741210938,0.476916206992524
360.0,8.0,1664.0,7.25,1.8411459676106767,0.4372703663467251
540.0,6.0,1621.3333333333333,6.0,2.131237377929688,0.4587445736922224
768.0,8.0,1408.0,6.25,2.3134230387369787,0.4450896947646831
600.0,10.0,2048.0,6.4,2.4969442301432294,0.4427051803791532
768.0,12.0,1749.3333333333333,6.0,2.4808384765625004,0.4207681433629936
480.0,8.0,1856.0,6.5,2.148319405110677,0.4211132269346518
360.0,10.0,1638.4,8.6,2.154797546386719,0.4498719041723361
540.0,12.0,1706.6666666666667,5.5,2.279291528320313,0.4489139083749628
768.0,10.0,1536.0,6.6,2.460805509440104,0.4363126585349999
540.0,10.0,1740.8,8.4,2.393247237141927,0.4478011641943609
600.0,12.0,1706.6666666666667,5.833333333333333,2.2756802246093746,0.4244086106393913
768.0,8.0,1600.0,7.5,2.2292426350911456,0.4164303071223401
480.0,8.0,1728.0,7.5,2.1031044759114583,0.4260886892373706
