encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,latency_mean_encoder,latency_std_encoder
600.0,6.0,2133.3333333333335,9.333333333333334,2.1691107421874998,0.43531888451186346
360.0,10.0,1536.0,6.6,2.146523311360677,0.43282000240320884
768.0,6.0,1792.0,5.333333333333333,2.1073276041666666,0.4844471805538953
360.0,12.0,1536.0,6.5,2.2254984171549475,0.4214460635378401
540.0,8.0,1600.0,6.0,2.2025445312499996,0.42579193628019313
540.0,8.0,1664.0,7.5,2.2670653198242188,0.44396854828223636
480.0,6.0,2133.3333333333335,10.0,2.122956905110677,0.43024511912116736
600.0,12.0,1706.6666666666667,5.666666666666667,2.4558479125976564,0.48991525477721404
540.0,12.0,1920.0,5.666666666666667,2.3473576660156246,0.4529929310469914
768.0,8.0,1728.0,9.25,2.4269004597981776,0.4716544581870442
540.0,6.0,2048.0,6.666666666666667,2.153323262532552,0.44335915339608506
360.0,12.0,1920.0,7.833333333333333,2.1630555908203126,0.42894788475613893
600.0,10.0,1433.6,8.4,2.220575008138021,0.4434658975171907
540.0,10.0,1587.2,5.4,2.238015454101563,0.45778094116015655
480.0,8.0,1920.0,5.75,2.1925085205078125,0.4129391801947062
540.0,12.0,1749.3333333333333,6.166666666666667,2.2402654622395834,0.4562317843379725
600.0,6.0,1365.3333333333333,6.0,2.0548357177734373,0.4310668573671537
360.0,6.0,1877.3333333333333,7.666666666666667,2.0353844156901046,0.42070483805762
600.0,8.0,2048.0,8.0,2.283030281575521,0.4357324812075815
768.0,10.0,1945.6,7.6,2.584866206868489,0.45783614057746985
600.0,8.0,1792.0,7.75,2.1771510701497396,0.44199448074184483
600.0,12.0,1152.0,6.166666666666667,2.403463297526042,0.43468774153414563
360.0,6.0,1536.0,7.666666666666667,1.9489034016927085,0.4448647954340567
600.0,6.0,1877.3333333333333,8.0,2.2219713134765624,0.45938068436911716
600.0,10.0,2304.0,7.2,2.4473986246744794,0.4238796843114349
360.0,8.0,1600.0,6.5,2.1897469685872393,0.4522415007670885
360.0,8.0,1536.0,6.75,2.233353430175782,0.43663341106721726
480.0,8.0,2048.0,6.5,2.2590556030273437,0.4619121350828843
540.0,6.0,1536.0,6.666666666666667,2.153423010253906,0.4278674066952627
600.0,12.0,2602.6666666666665,6.666666666666667,2.3986718098958333,0.4318326725157759
600.0,12.0,1194.6666666666667,7.166666666666667,2.3678353800455727,0.4374095380512493
768.0,6.0,768.0,4.666666666666667,2.204077307128906,0.45516482773859446
480.0,6.0,1365.3333333333333,8.0,1.9900255737304684,0.4678605169163697
600.0,12.0,2176.0,6.833333333333333,2.376218253580729,0.47118967381228294
540.0,10.0,1740.8,7.2,2.334993953450521,0.42176004275352164
540.0,6.0,1536.0,6.666666666666667,2.0652924519856777,0.4753857551470589
600.0,6.0,1450.6666666666667,8.333333333333334,2.0362620198567707,0.4500834082816091
768.0,12.0,981.3333333333334,6.666666666666667,2.375507511393229,0.45231634767007417
540.0,6.0,1877.3333333333333,6.0,2.141497550455729,0.433868186775517
768.0,8.0,2368.0,5.5,2.386713403320312,0.42963579735773166
360.0,12.0,1578.6666666666667,7.5,2.177530631510417,0.42332706025832884
360.0,10.0,1843.2,7.8,1.9758411173502604,0.4633704155749262
768.0,6.0,2218.6666666666665,6.666666666666667,2.266794942220052,0.45951092714224623
540.0,12.0,1962.6666666666667,8.5,2.3032506388346357,0.43835608461069775
540.0,12.0,1493.3333333333333,8.333333333333334,2.399363997395833,0.46874020617018425
600.0,6.0,2048.0,5.666666666666667,2.1732885660807293,0.4434268762752799
360.0,10.0,1792.0,8.8,2.0630612996419275,0.42312462443854293
768.0,8.0,1920.0,5.5,2.339783235677084,0.48206315007285877
480.0,12.0,1450.6666666666667,8.166666666666666,2.2270863403320313,0.45189876290896763
600.0,8.0,2176.0,7.5,2.2848425903320315,0.4666080853351048
768.0,12.0,1536.0,5.833333333333333,2.533529817708334,0.48330804277170786
768.0,10.0,1433.6,6.2,2.359657572428385,0.48850369755738127
540.0,12.0,1706.6666666666667,7.666666666666667,2.2821383626302087,0.44170422529382547
768.0,10.0,1945.6,6.4,2.502043640136719,0.42572586723897926
480.0,10.0,2150.4,5.6,2.1432845418294266,0.4562979520382029
600.0,12.0,1706.6666666666667,7.166666666666667,2.3329138387044273,0.4695344632870143
480.0,6.0,1109.3333333333333,6.666666666666667,1.6802332885742186,0.37012281493992233
540.0,8.0,1536.0,8.0,2.220009838867187,0.4433863958637127
540.0,8.0,2048.0,6.5,2.2253390340169266,0.42784191954149375
540.0,8.0,1216.0,7.75,2.1365800984700516,0.42543772143154046
480.0,8.0,1280.0,6.5,2.038802266438802,0.44493289428647637
360.0,6.0,1706.6666666666667,5.0,1.9133905517578127,0.45473301843481806
600.0,12.0,2005.3333333333333,7.0,2.5550827229817705,0.43449417566431686
768.0,6.0,2218.6666666666665,6.666666666666667,2.249637483723958,0.4835475884854943
768.0,12.0,1664.0,6.833333333333333,2.582412890625,0.48237670843913993
768.0,12.0,1621.3333333333333,6.333333333333333,2.4215173177083336,0.4607784608707629
600.0,10.0,1945.6,7.0,2.316803942871094,0.4619245555778523
768.0,8.0,1536.0,6.75,2.2514668538411455,0.4783949606090138
480.0,12.0,1664.0,8.0,2.252529227701823,0.44179099200343935
600.0,8.0,1728.0,6.25,2.353693876139323,0.43489679216023397
600.0,6.0,2218.6666666666665,5.666666666666667,2.1579607788085937,0.48306250031082554
360.0,6.0,1877.3333333333333,6.666666666666667,1.8981892618815102,0.4441902154695842
600.0,12.0,1792.0,6.666666666666667,2.3762825927734372,0.46299933414968986
480.0,6.0,1194.6666666666667,5.0,2.1300263427734376,0.44677793993250736
360.0,10.0,1484.8,6.4,2.1612110392252606,0.4401436509549417
768.0,6.0,1792.0,11.0,2.1663276285807296,0.45395067505914105
540.0,12.0,1792.0,5.666666666666667,2.341003560384115,0.48153017228301737
768.0,12.0,2005.3333333333333,8.166666666666666,2.6673636149088535,0.49768763623020956
360.0,12.0,1877.3333333333333,7.5,2.148204618326823,0.43165190126560393
480.0,8.0,1472.0,6.5,2.0533589599609376,0.43121981606326065
480.0,6.0,1365.3333333333333,6.333333333333333,2.015749287923177,0.4304834595477676
768.0,10.0,1587.2,6.0,2.4415810262044273,0.48737324850714714
360.0,6.0,1877.3333333333333,8.333333333333334,1.9845029256184894,0.44680858706652693
600.0,6.0,1621.3333333333333,7.666666666666667,2.1910306640625,0.4400796206028259
480.0,10.0,1331.2,8.2,2.333042810058594,0.4393321403649063
360.0,10.0,1638.4,6.2,2.086229475911458,0.44596555145051536
360.0,6.0,1706.6666666666667,9.0,1.98277705078125,0.43539735766407944
360.0,6.0,1792.0,8.333333333333334,2.074112935384115,0.4515819493000375
768.0,6.0,1109.3333333333333,7.333333333333333,2.1604785603841146,0.4311457675900056
360.0,10.0,1996.8,6.6,2.308990946451823,0.4498138911830605
480.0,8.0,2048.0,7.25,2.210997216796875,0.40447459744070874
600.0,12.0,1962.6666666666667,9.333333333333334,2.307491471354167,0.4372479018030406
768.0,8.0,2176.0,8.5,2.3649525919596353,0.4212342195440081
540.0,8.0,1728.0,5.75,2.188931958007813,0.42543180063090547
360.0,12.0,1109.3333333333333,5.166666666666667,2.3107755981445313,0.46073193589556827
600.0,10.0,1843.2,6.0,2.3765828776041666,0.4169084000319988
600.0,6.0,1621.3333333333333,6.666666666666667,2.133403096516927,0.46193080385858637
480.0,6.0,1621.3333333333333,8.666666666666666,1.9436790527343746,0.4786206551304966
480.0,8.0,1408.0,9.0,1.912799816894531,0.4257637196174874
600.0,10.0,1433.6,6.6,2.3267030151367183,0.4296506755285068
600.0,6.0,1621.3333333333333,9.0,2.211817069498698,0.451458530489821
540.0,10.0,1382.4,8.6,2.1410146850585936,0.44966444373989367
540.0,6.0,1536.0,6.333333333333333,2.1753888631184894,0.44825191183575597
360.0,12.0,1194.6666666666667,7.333333333333333,2.1511377685546877,0.47844184169346154
360.0,6.0,1280.0,4.666666666666667,1.8788586995442713,0.427518840016989
360.0,6.0,1280.0,7.333333333333333,1.9398559366861978,0.4191058552616407
768.0,12.0,1408.0,7.5,2.413422676595053,0.45025742621557197
768.0,6.0,1962.6666666666667,6.666666666666667,2.207666735839844,0.44931998411553126
360.0,8.0,1408.0,8.5,2.115881034342448,0.4193030971346718
600.0,10.0,1331.2,6.8,2.231350187174479,0.4131935009988061
360.0,12.0,2218.6666666666665,8.166666666666666,2.251131770833333,0.4137169385887029
540.0,6.0,1194.6666666666667,8.666666666666666,2.0656870686848956,0.4367089346034616
768.0,8.0,2560.0,7.25,2.4825705525716146,0.4610578975645878
360.0,10.0,1996.8,8.6,2.287613037109375,0.45208402253656615
540.0,8.0,2368.0,4.75,2.1715052449544268,0.4192556745127685
600.0,12.0,1237.3333333333333,7.0,2.3123309122721354,0.4316655418227574
480.0,12.0,1664.0,7.0,2.2097302693684897,0.4450063376262913
360.0,12.0,1280.0,5.5,2.241209187825521,0.43714596213237183
768.0,6.0,2133.3333333333335,5.333333333333333,2.233233854166667,0.43842144662333954
360.0,10.0,2048.0,7.4,2.169095076497396,0.4222436565156705
600.0,8.0,1792.0,6.5,2.349225272623698,0.42283894112242587
360.0,12.0,1621.3333333333333,5.333333333333333,2.1065204833984374,0.43320641214811173
360.0,10.0,1945.6,6.4,2.1943109171549477,0.4236960538483616
360.0,8.0,1472.0,7.75,2.190449568684896,0.438880285687423
600.0,8.0,1216.0,6.0,2.1331658284505206,0.4315310574914289
480.0,8.0,1408.0,8.0,2.0493577596028647,0.41022962548705083
480.0,6.0,1706.6666666666667,5.666666666666667,2.0158396728515626,0.42696203118683623
600.0,8.0,1600.0,7.75,2.200244596354167,0.4348226169592079
480.0,12.0,1450.6666666666667,5.666666666666667,2.1843971516927083,0.4340663769428059
768.0,6.0,1365.3333333333333,5.666666666666667,2.1498516398111973,0.41865128673848206
480.0,10.0,1587.2,6.2,2.1659128987630205,0.42562439635580557
360.0,12.0,1792.0,6.833333333333333,2.199730200195313,0.4249744861553901
360.0,8.0,1344.0,7.25,1.8671849894205728,0.47232699630222086
768.0,10.0,1843.2,7.0,2.385507800292969,0.4680042850744283
480.0,10.0,1280.0,5.8,2.2145695515950523,0.4436040367711402
540.0,6.0,1365.3333333333333,7.333333333333333,2.2052317423502603,0.43443698351965415
360.0,8.0,1920.0,5.5,2.0723079345703126,0.44092737325026504
480.0,10.0,1484.8,8.0,2.236284114583333,0.44531281944300455
360.0,6.0,1450.6666666666667,7.333333333333333,1.9449151692708333,0.43808070052346726
540.0,6.0,1024.0,5.0,2.1569111816406252,0.4627961663887144
600.0,10.0,1587.2,6.0,2.3034769327799482,0.4234859360857582
768.0,12.0,2133.3333333333335,4.833333333333333,2.600861808268229,0.4542148110169662
540.0,6.0,1536.0,8.0,2.1743614583333337,0.43380455779179816
540.0,12.0,1578.6666666666667,7.5,2.285700911458333,0.44710902899143307
480.0,10.0,1792.0,8.0,2.149612577311198,0.4214402843569779
600.0,12.0,1408.0,6.833333333333333,2.4527725138346352,0.44589550987156523
480.0,12.0,1706.6666666666667,7.166666666666667,2.3592276204427085,0.44585751829031156
360.0,12.0,1493.3333333333333,6.833333333333333,2.1562059204101565,0.44769015617827523
768.0,12.0,2176.0,6.5,2.5865605224609376,0.48022455429678645
600.0,12.0,2346.6666666666665,6.833333333333333,2.6730496053059896,0.49961488555853295
360.0,8.0,1920.0,5.75,2.1097225504557295,0.4220511629769244
540.0,10.0,1740.8,6.6,2.213520617675781,0.4221810227496264
480.0,10.0,1433.6,6.2,2.1908622192382814,0.44345091020067484
360.0,8.0,2112.0,7.25,2.2271540934244793,0.48696122375930095
768.0,6.0,1877.3333333333333,8.666666666666666,2.282665555826823,0.4457846311100153
360.0,8.0,1664.0,7.0,2.1548787312825524,0.47305915841685775
360.0,12.0,1621.3333333333333,7.5,2.3034329264322917,0.4523166510464549
540.0,10.0,1638.4,7.8,2.309219266764323,0.42522765665277545
480.0,8.0,1792.0,7.75,2.193566833496094,0.42993802634807027
768.0,12.0,1578.6666666666667,7.0,2.465472371419271,0.42909136319368446
480.0,8.0,1728.0,7.5,2.2680126057942704,0.4265093055294015
540.0,8.0,1152.0,7.0,2.124967960611979,0.4286720782780265
360.0,8.0,1152.0,7.25,2.0512314900716144,0.4171738502556247
480.0,6.0,2133.3333333333335,6.333333333333333,2.043739961751302,0.4238972866538306
360.0,6.0,1536.0,5.666666666666667,2.0358648478190107,0.4184653523460732
540.0,6.0,1280.0,7.0,2.062560811360677,0.44001662336249353
540.0,8.0,1216.0,8.5,2.2712200520833337,0.44696681218162865
360.0,10.0,1894.4,7.0,2.258173885091146,0.4666129824587299
360.0,8.0,1664.0,7.5,2.16631562906901,0.44082640999609635
540.0,8.0,1472.0,6.5,2.1849372192382814,0.4232596237531093
768.0,12.0,1536.0,7.666666666666667,2.5863915608723946,0.4345708733267632
480.0,10.0,1894.4,8.0,2.2154302408854165,0.414403090188621
540.0,12.0,1834.6666666666667,6.5,2.385964986165365,0.4277322052039599
480.0,12.0,1365.3333333333333,6.0,2.2076929443359377,0.44046764077960393
600.0,6.0,1536.0,6.333333333333333,2.1778281860351565,0.4265088836878368
360.0,12.0,1322.6666666666667,8.0,2.3074429158528647,0.43321073238920443
600.0,10.0,1228.8,7.4,2.248250651041667,0.42816302735791306
540.0,10.0,1792.0,6.4,2.2550102539062498,0.4363624020390642
600.0,6.0,1450.6666666666667,5.333333333333333,2.1077460571289066,0.4207837853059849
360.0,6.0,1280.0,9.0,2.0418722778320313,0.4425578271709963
480.0,12.0,1706.6666666666667,6.833333333333333,2.30762616780599,0.4164292766224923
768.0,8.0,2112.0,6.5,2.3637578979492186,0.41270558535802054
768.0,10.0,1587.2,4.8,2.4147731811523436,0.4516338772796845
480.0,8.0,1216.0,5.5,1.8564357543945316,0.4582729402658069
480.0,6.0,1450.6666666666667,6.666666666666667,1.9870288492838546,0.42614671145640415
600.0,10.0,1331.2,8.2,2.27620576171875,0.4313612079458952
360.0,6.0,1365.3333333333333,6.333333333333333,2.000345633951823,0.4206301054883898
540.0,8.0,1728.0,6.5,2.223252868652344,0.44023512109787877
600.0,6.0,2133.3333333333335,9.0,2.29015566813151,0.43655295245760695
480.0,8.0,1088.0,7.25,2.1919244791666666,0.4606495876833026
768.0,6.0,853.3333333333334,7.666666666666667,2.3267325927734377,0.4498609515641258
540.0,6.0,1450.6666666666667,6.0,2.1850897745768227,0.46322110860397003
600.0,12.0,1493.3333333333333,6.333333333333333,2.3158746337890626,0.4261206953813494
480.0,8.0,1024.0,6.75,2.0487222941080727,0.43112591158419145
600.0,8.0,1792.0,7.25,2.169411100260417,0.4242998642644025
360.0,12.0,1706.6666666666667,8.666666666666666,2.161181416829427,0.4236369902601717
360.0,12.0,1834.6666666666667,6.166666666666667,2.222585046386719,0.4143627539429196
600.0,12.0,1493.3333333333333,8.166666666666666,2.3634102864583335,0.46925799807162916
600.0,12.0,1920.0,7.833333333333333,2.5177607828776045,0.4263780185169474
540.0,10.0,1280.0,6.8,2.219233430989583,0.4209822190969974
768.0,10.0,1740.8,7.6,2.593517346191407,0.45035875438291917
480.0,6.0,1621.3333333333333,5.666666666666667,2.033335380045573,0.40997739169943026
600.0,6.0,1109.3333333333333,6.0,2.1035772623697917,0.42438870210069624
540.0,8.0,1472.0,7.75,2.1345677775065104,0.4365825962901588
768.0,12.0,1792.0,6.333333333333333,2.501060164388021,0.4639136097033131
480.0,8.0,1472.0,6.0,2.2315104858398436,0.4376763829048652
360.0,6.0,2389.3333333333335,3.3333333333333335,2.061324552408854,0.44450478489100026
480.0,8.0,1920.0,5.5,2.1834601440429684,0.42829659451083635
540.0,6.0,2133.3333333333335,5.0,2.1204689697265624,0.4185179773030544
768.0,12.0,1322.6666666666667,6.166666666666667,2.591807942708334,0.5097087867619576
480.0,10.0,1689.6,5.2,2.0168720174153645,0.430284449305508
768.0,6.0,1024.0,6.666666666666667,2.105530216471354,0.45202467051957224
480.0,6.0,2560.0,9.333333333333334,2.1520465209960937,0.4457364433685204
360.0,10.0,1075.2,8.0,2.0972020914713543,0.4241039067426463
540.0,10.0,1331.2,6.0,2.200317240397135,0.44407732742806444
600.0,8.0,2176.0,4.25,2.222317451985677,0.43821243741198224
540.0,10.0,1996.8,5.0,2.3169007771809893,0.4440086437013749
540.0,6.0,1621.3333333333333,6.0,2.1968585978190105,0.4377822417124522
360.0,10.0,1894.4,6.0,2.23496142578125,0.4415541459478872
540.0,6.0,2048.0,5.666666666666667,2.142652624511719,0.4232400473090779
480.0,6.0,1962.6666666666667,7.0,2.1652140096028645,0.4287028729594595
360.0,10.0,1638.4,6.4,2.287244067382813,0.4313327785626819
600.0,10.0,1894.4,7.2,2.3710507242838545,0.4534436349369478
480.0,6.0,2133.3333333333335,4.666666666666667,2.0530653157552083,0.4302315305005965
768.0,10.0,1638.4,5.6,2.484244396972657,0.4646814143631365
768.0,6.0,1109.3333333333333,7.0,2.2091948771158854,0.4361497646597863
480.0,8.0,1856.0,7.75,2.1336717529296876,0.42623521732799013
480.0,6.0,1450.6666666666667,6.0,2.0616262939453125,0.4349316097281542
360.0,8.0,1792.0,7.25,2.089382352701823,0.42661266576237544
540.0,10.0,1536.0,5.2,2.2475776529947913,0.4200099938365598
480.0,10.0,1484.8,7.6,2.2104985026041666,0.4340345634679649
600.0,12.0,1920.0,6.666666666666667,2.2442027750651046,0.44058148117732976
480.0,10.0,1638.4,5.8,2.2224613566080724,0.43070455139384184
360.0,10.0,1024.0,8.6,2.119833740234375,0.45020085415685085
360.0,6.0,1450.6666666666667,9.0,1.9528099405924482,0.4612816474799672
360.0,10.0,1638.4,8.8,2.2356486328125,0.45226485100568686
360.0,6.0,2133.3333333333335,8.0,2.1662661376953123,0.45685855537818565
768.0,6.0,1450.6666666666667,5.333333333333333,2.321939953613281,0.45061054529628325
540.0,8.0,1472.0,7.5,2.320204166666666,0.4459199568386996
600.0,12.0,1450.6666666666667,6.333333333333333,2.362494913736979,0.42749280566602377
768.0,8.0,1920.0,7.5,2.261677482096354,0.4617435875709016
768.0,8.0,1536.0,7.5,2.3394885945638024,0.426121279601456
768.0,12.0,1792.0,7.5,2.3915513224283855,0.42556088889409416
540.0,8.0,1408.0,5.75,2.2927530802408858,0.44180336145643
768.0,12.0,1536.0,7.5,2.4067802042643227,0.44308540918119654
480.0,10.0,2048.0,7.8,2.2391592244466145,0.46654382810626543
480.0,12.0,1322.6666666666667,8.0,2.154393306477864,0.4290410657240065
600.0,12.0,1536.0,5.166666666666667,2.4645917439778637,0.46629376759006
360.0,10.0,1382.4,6.2,2.203599051920573,0.4696332105528158
360.0,6.0,1280.0,5.666666666666667,2.0011013753255207,0.4761502181998635
600.0,6.0,1450.6666666666667,7.0,1.937512247721354,0.45775853415326506
768.0,6.0,2133.3333333333335,5.666666666666667,2.224351346842448,0.41536469725819564
600.0,10.0,1484.8,8.2,2.1447706868489584,0.48388476042675427
360.0,8.0,1280.0,7.5,2.136971573893229,0.42361364803814633
768.0,8.0,1856.0,5.25,2.328781555175781,0.42327770297431017
768.0,8.0,2048.0,6.5,2.4904908162434896,0.488390405970766
480.0,6.0,1706.6666666666667,8.333333333333334,2.1867416748046877,0.45557640349574063
600.0,8.0,1408.0,9.5,2.224281888834636,0.4471498196330861
480.0,6.0,1792.0,8.333333333333334,2.035770227050781,0.4339398248306227
768.0,10.0,1382.4,6.6,2.2393472574869793,0.45849085532931577
768.0,8.0,1984.0,6.75,2.343902185058594,0.5109020984452927
600.0,10.0,2048.0,6.2,2.4246428344726567,0.4829261576065651
768.0,12.0,1792.0,6.666666666666667,2.431739347330729,0.46087434857607334
540.0,6.0,1877.3333333333333,7.333333333333333,2.0893575032552083,0.41886358915751354
540.0,6.0,1109.3333333333333,6.666666666666667,2.039385380045573,0.41985118875012856
768.0,8.0,1856.0,5.75,2.4340599568684893,0.44239639537534836
480.0,12.0,1834.6666666666667,6.833333333333333,2.3461859293619796,0.4210259560218733
360.0,6.0,2389.3333333333335,8.666666666666666,2.099552994791667,0.48214036725653364
360.0,10.0,1792.0,8.4,2.166508410644531,0.4304119677287202
540.0,12.0,1664.0,6.333333333333333,2.3484243611653643,0.42863360866420946
768.0,6.0,1621.3333333333333,6.333333333333333,2.063297900390625,0.45717461251577696
600.0,6.0,2048.0,9.0,2.2495732259114587,0.4471347284470144
768.0,8.0,2112.0,5.5,2.3160918375651045,0.4266501136388139
540.0,8.0,1152.0,7.25,2.137298034667969,0.42490172301356477
480.0,6.0,1365.3333333333333,9.666666666666666,2.173821573893229,0.45918691068193823
540.0,6.0,2304.0,6.0,2.121544970703125,0.42370298075639296
768.0,12.0,1749.3333333333333,7.5,2.788533854166666,0.467291701494361
540.0,6.0,2304.0,5.333333333333333,2.1442090087890624,0.42541613983478493
600.0,10.0,1382.4,9.2,2.2311854736328125,0.4415579131152192
768.0,8.0,1792.0,6.5,2.3052800048828126,0.44735113306963353
600.0,6.0,1706.6666666666667,9.333333333333334,2.2295486124674477,0.4550075311721396
600.0,12.0,1578.6666666666667,8.0,2.3002041788736975,0.4606069727866012
540.0,6.0,1450.6666666666667,6.666666666666667,1.986479276529948,0.44573979561484944
600.0,10.0,2355.2,6.0,2.460058272298177,0.4625232888266262
480.0,6.0,1536.0,5.333333333333333,2.0804638590494795,0.46860846562604014
600.0,8.0,1216.0,7.75,2.3192876180013022,0.4468264220201467
540.0,12.0,1493.3333333333333,6.833333333333333,2.2740431355794275,0.4438767065410164
540.0,12.0,1322.6666666666667,5.5,2.3248816040039064,0.4299578703423473
480.0,6.0,2048.0,9.0,2.1087592936197916,0.4505145121824964
600.0,8.0,1088.0,8.25,2.2597445109049477,0.4703618207880027
768.0,8.0,1216.0,6.0,2.1201981892903645,0.46792315492027137
540.0,10.0,2099.2,7.2,2.2982779541015623,0.4412903390097122
480.0,8.0,1216.0,5.5,2.1879326253255207,0.4462269451420535
540.0,12.0,1749.3333333333333,7.0,2.3788630818684893,0.44448735575406106
360.0,12.0,1664.0,7.0,2.1819586140950524,0.43090648966087974
768.0,12.0,1493.3333333333333,7.333333333333333,2.6260308390299474,0.47321509584162985
540.0,8.0,2304.0,8.25,2.2716715169270834,0.4234800328859986
600.0,12.0,2133.3333333333335,7.166666666666667,2.336168648274739,0.46015940828004265
600.0,8.0,1216.0,6.0,2.162209444173177,0.42213266052070963
540.0,10.0,1536.0,6.6,2.3014421956380207,0.43217095475074296
600.0,8.0,1280.0,8.5,1.994667024739583,0.4751157008815027
768.0,10.0,1536.0,6.6,2.2755868408203126,0.431719771933797
480.0,6.0,1877.3333333333333,7.333333333333333,2.060405135091146,0.4221463983570418
480.0,12.0,1749.3333333333333,7.5,2.241215022786458,0.4188183987009133
540.0,10.0,1894.4,8.6,2.214085078938802,0.4441762782900431
360.0,10.0,1433.6,7.0,2.146737475585937,0.4231670343117026
540.0,12.0,1109.3333333333333,7.166666666666667,2.2547815388997394,0.42897559202517044
480.0,6.0,1962.6666666666667,7.333333333333333,1.9839549479166665,0.4665297503888836
360.0,8.0,1280.0,6.25,2.0316503865559894,0.43343936747065065
768.0,10.0,1126.4,4.8,2.2841717000325517,0.4714283388816365
768.0,6.0,1706.6666666666667,6.666666666666667,2.189366389973958,0.44572639555589466
768.0,6.0,1706.6666666666667,4.666666666666667,2.2829314778645835,0.44097713425434953
480.0,12.0,1962.6666666666667,7.833333333333333,2.275164286295573,0.4663515436470153
600.0,6.0,1792.0,5.0,2.026105419921875,0.42773819042946865
480.0,10.0,1996.8,7.6,2.1788202840169273,0.4276327362962212
360.0,6.0,1706.6666666666667,8.333333333333334,2.0277888305664065,0.45105215846608254
540.0,6.0,1962.6666666666667,9.333333333333334,2.1421733235677087,0.43338776080068375
